race_id,horse_id,position
rac_11222224,hrs_16855244,PU
rac_11222224,hrs_25312322,PU
rac_11222224,hrs_34859979,PU
rac_11223641,hrs_36387400,1
rac_11223641,hrs_33875478,2
rac_11223641,hrs_36515787,3
rac_11223641,hrs_35015477,4
rac_11223641,hrs_34473327,5
rac_11223641,hrs_35924952,6
rac_11223641,hrs_36386959,7
rac_11222250,hrs_28015092,1
rac_11222250,hrs_33478984,2
rac_11222250,hrs_30454522,3
rac_11222250,hrs_35136871,4
rac_11222250,hrs_35243257,5
rac_11222250,hrs_33165167,6
rac_11222250,hrs_37774548,7
rac_11222250,hrs_38288502,8
rac_11222250,hrs_29509676,9
rac_11222250,hrs_37563771,BD
rac_11222250,hrs_34253261,F
rac_11222250,hrs_29636551,PU
rac_11257363,hrs_36454166,1
rac_11257363,hrs_36588552,2
rac_11257363,hrs_35813295,3
rac_11257363,hrs_37276141,4
rac_11257363,hrs_33875604,5
rac_11257363,hrs_34473257,6
rac_11257363,hrs_36515766,7
rac_11257363,hrs_35512715,8
rac_11257363,hrs_35924966,9
rac_11226202,hrs_35123718,1
rac_11226202,hrs_35149107,2
rac_11226202,hrs_39208680,3
rac_11226202,hrs_36934163,4
rac_11226202,hrs_35149737,5
rac_11226202,hrs_34845482,6
rac_11226202,hrs_36894340,7
rac_11226202,hrs_38370864,8
rac_11226202,hrs_35054425,9
rac_11226189,hrs_31699157,1
rac_11226189,hrs_31492692,2
rac_11226189,hrs_21676067,3
rac_11226189,hrs_20978678,4
rac_11226189,hrs_13021624,5
rac_11226189,hrs_35015533,6
rac_11226189,hrs_19611333,7
rac_11226189,hrs_28110292,8
rac_11226189,hrs_30440956,9
rac_11226189,hrs_28014238,10
rac_11226189,hrs_31117996,11
rac_11226150,hrs_38018365,1
rac_11226150,hrs_36712396,2
rac_11226150,hrs_37658929,3
rac_11226150,hrs_40033147,4
rac_11226150,hrs_40787271,5
rac_11226150,hrs_36386931,6
rac_11226150,hrs_37354072,7
rac_11226150,hrs_35336847,8
rac_11226150,hrs_36614186,9
rac_11226124,hrs_38417106,1
rac_11226124,hrs_35336728,2
rac_11226124,hrs_40787257,3
rac_11226124,hrs_35149149,4
rac_11226124,hrs_35864409,5
rac_11226124,hrs_35840777,6
rac_11226124,hrs_40205844,7
rac_11226124,hrs_40514299,8
rac_11226124,hrs_35149282,9
rac_11226137,hrs_22074136,1
rac_11226137,hrs_27040034,2
rac_11226137,hrs_25745846,3
rac_11226137,hrs_23332673,4
rac_11226137,hrs_12001164,5
rac_11226137,hrs_30941645,6
rac_11226137,hrs_29918231,7
rac_11226137,hrs_28533981,8
rac_11226137,hrs_29228794,9
rac_11226137,hrs_24846570,10
rac_11226137,hrs_24064943,11
rac_11226137,hrs_24065363,12
rac_11226137,hrs_32076093,13
rac_11226137,hrs_24921610,14
rac_11226176,hrs_34874350,1
rac_11226176,hrs_28532693,2
rac_11226176,hrs_22576799,3
rac_11226176,hrs_27012377,4
rac_11226176,hrs_14566272,5
rac_11226176,hrs_30110598,6
rac_11226176,hrs_29509767,7
rac_11226176,hrs_20260807,8
rac_11226176,hrs_25470249,9
rac_11226176,hrs_27237231,10
rac_11226176,hrs_32104226,11
rac_11226176,hrs_31070074,PU
rac_11222367,hrs_34166433,1
rac_11222367,hrs_37701412,2
rac_11222367,hrs_37890601,3
rac_11222367,hrs_39808083,4
rac_11222367,hrs_40075588,5
rac_11222367,hrs_38580577,6
rac_11257376,hrs_35149618,1
rac_11257376,hrs_35553378,2
rac_11257376,hrs_35137410,3
rac_11257376,hrs_36836982,4
rac_11257376,hrs_35729827,5
rac_11257376,hrs_35055972,6
rac_11257376,hrs_36080058,7
rac_11257376,hrs_36386875,8
rac_11257376,hrs_35417284,9
rac_11226163,hrs_31070053,1
rac_11226163,hrs_32210297,2
rac_11226163,hrs_26622687,3
rac_11226163,hrs_22782739,4
rac_11226163,hrs_35363629,5
rac_11226163,hrs_27027350,6
rac_11226163,hrs_31395399,7
rac_11226163,hrs_34845391,8
rac_11226163,hrs_34456471,9
rac_11222302,hrs_34845839,1
rac_11222302,hrs_29907108,2
rac_11222302,hrs_18571735,3
rac_11222302,hrs_11602983,4
rac_11222302,hrs_17694236,5
rac_11222302,hrs_34637953,6
rac_11222302,hrs_24420004,F
rac_11222302,hrs_21512596,PU
rac_11223758,hrs_33875520,2
rac_11223758,hrs_36386889,1
rac_11223758,hrs_35813176,3
rac_11223758,hrs_35864423,4
rac_11223758,hrs_34471108,5
rac_11223758,hrs_35554533,6
rac_11223758,hrs_35388430,7
rac_11223758,hrs_33789924,8
rac_11223758,hrs_36696415,9
rac_11222315,hrs_26145203,1
rac_11222315,hrs_33774643,2
rac_11222315,hrs_35335790,3
rac_11222315,hrs_35148981,4
rac_11222315,hrs_34470681,5
rac_11222315,hrs_32881513,6
rac_11222315,hrs_40805569,PU
rac_11223771,hrs_37275378,1
rac_11223771,hrs_39848613,2
rac_11223771,hrs_40805534,3
rac_11223771,hrs_36664537,4
rac_11223771,hrs_40805541,5
rac_11223771,hrs_36235108,6
rac_11223771,hrs_35445725,7
rac_11223771,hrs_37208038,8
rac_11223771,hrs_37207961,9
rac_11223771,hrs_37316090,10
rac_11223771,hrs_39547431,11
rac_11223771,hrs_40805527,12
rac_11222328,hrs_24206140,1
rac_11222328,hrs_10214603,2
rac_11222328,hrs_9787183,PU
rac_11222328,hrs_21326858,PU
rac_11222328,hrs_21866866,PU
rac_11222328,hrs_22674715,PU
rac_11222328,hrs_23836981,PU
rac_11223719,hrs_36738730,1
rac_11223719,hrs_35039298,2
rac_11223719,hrs_38118458,3
rac_11223719,hrs_36164380,4
rac_11223719,hrs_34470926,5
rac_11223719,hrs_38089191,6
rac_11222341,hrs_23921653,1
rac_11222341,hrs_32356037,2
rac_11222341,hrs_29917489,3
rac_11222341,hrs_33303879,4
rac_11222341,hrs_22797705,5
rac_11222341,hrs_23047920,6
rac_11222341,hrs_23837009,PU
rac_11223706,hrs_14247492,1
rac_11223706,hrs_18529931,2
rac_11223706,hrs_32249210,3
rac_11223706,hrs_32443565,4
rac_11223706,hrs_29394456,5
rac_11223706,hrs_31919517,6
rac_11223706,hrs_26874848,7
rac_11223706,hrs_15452024,8
rac_11223706,hrs_31451378,9
rac_11223706,hrs_24617320,10
rac_11223706,hrs_24456187,11
rac_11223706,hrs_30357768,12
rac_11223706,hrs_28013314,13
rac_11223706,hrs_22399986,14
rac_11223706,hrs_30192414,15
rac_11223706,hrs_31725176,16
rac_11223706,hrs_22259587,17
rac_11222354,hrs_25213510,1
rac_11222354,hrs_34571530,2
rac_11222354,hrs_30096871,3
rac_11222354,hrs_34598109,4
rac_11222354,hrs_27414737,5
rac_11222354,hrs_24277547,6
rac_11222354,hrs_6312929,PU
rac_11223745,hrs_34472165,1
rac_11223745,hrs_35336259,2
rac_11223745,hrs_36258551,3
rac_11223745,hrs_37407930,4
rac_11223745,hrs_35149093,5
rac_11223745,hrs_36665160,6
rac_11223745,hrs_36809703,7
rac_11223745,hrs_36137430,8
rac_11223745,hrs_37276134,9
rac_11223745,hrs_35895657,10
rac_11223745,hrs_35767592,11
rac_11223745,hrs_37289504,12
rac_11223745,hrs_36499876,13
rac_11223732,hrs_22372525,1
rac_11223732,hrs_24386257,2
rac_11223732,hrs_20976340,3
rac_11223732,hrs_9601788,4
rac_11223732,hrs_22241317,5
rac_11223732,hrs_18518857,6
rac_11223732,hrs_32030726,7
rac_11223732,hrs_30765133,8
rac_11223732,hrs_18866015,9
rac_11223732,hrs_21685447,10
rac_11223732,hrs_21678153,11
rac_11223732,hrs_29593130,12
rac_11223732,hrs_30643361,13
rac_11223732,hrs_21912331,14
rac_11223784,hrs_40805499,1
rac_11223784,hrs_40805506,2
rac_11223784,hrs_39960270,3
rac_11223784,hrs_39960186,4
rac_11223784,hrs_40805513,5
rac_11223784,hrs_40669181,6
rac_11226280,hrs_38564848,1
rac_11226280,hrs_39940712,2
rac_11226280,hrs_37673370,3
rac_11226280,hrs_37275413,4
rac_11226280,hrs_35864437,5
rac_11226280,hrs_36354199,6
rac_11226280,hrs_36614914,7
rac_11226280,hrs_36934226,8
rac_11226280,hrs_39698862,9
rac_11226280,hrs_35336637,10
rac_11226280,hrs_35881153,11
rac_11226228,hrs_37563911,1
rac_11226228,hrs_37207975,2
rac_11226228,hrs_36837017,3
rac_11226228,hrs_37368058,4
rac_11226228,hrs_34472571,5
rac_11226228,hrs_35512792,6
rac_11226228,hrs_38338475,7
rac_11226228,hrs_35938469,8
rac_11226215,hrs_19420639,1
rac_11226215,hrs_32538667,2
rac_11226215,hrs_30567803,3
rac_11226215,hrs_31287865,4
rac_11226215,hrs_29228626,5
rac_11226215,hrs_31069367,6
rac_11226215,hrs_32371325,7
rac_11226215,hrs_30175796,8
rac_11226215,hrs_21342412,9
rac_11226215,hrs_23292570,10
rac_11226241,hrs_36235178,1
rac_11226241,hrs_30357670,2
rac_11226241,hrs_31996244,3
rac_11226241,hrs_35336532,4
rac_11226241,hrs_38614548,5
rac_11226241,hrs_32197214,6
rac_11226241,hrs_34472823,7
rac_11226241,hrs_36739808,8
rac_11226241,hrs_36289092,9
rac_11226254,hrs_38018421,1
rac_11226254,hrs_40805562,2
rac_11226254,hrs_37905798,3
rac_11226254,hrs_36665090,4
rac_11226254,hrs_38018512,5
rac_11226254,hrs_35459151,6
rac_11226254,hrs_38434165,7
rac_11226254,hrs_40819541,8
rac_11226254,hrs_38306254,9
rac_11226254,hrs_40819548,10
rac_11226254,hrs_38159912,11
rac_11226254,hrs_28098259,12
rac_11226254,hrs_39678681,13
rac_11226293,hrs_35596540,1
rac_11226293,hrs_39240229,2
rac_11226293,hrs_35336861,3
rac_11226293,hrs_33788832,4
rac_11226293,hrs_35297360,5
rac_11226293,hrs_35796614,6
rac_11226293,hrs_36986236,7
rac_11226293,hrs_38700571,8
rac_11226293,hrs_34473187,9
rac_11226293,hrs_35389109,10
rac_11226293,hrs_35484491,11
rac_11226293,hrs_35431410,12
rac_11226293,hrs_37836701,13
rac_11226267,hrs_40819555,1
rac_11226267,hrs_36809647,2
rac_11226267,hrs_33788440,3
rac_11226267,hrs_36528212,3
rac_11226267,hrs_37576686,5
rac_11226267,hrs_36062096,6
rac_11226267,hrs_39147997,7
rac_11226267,hrs_31005919,8
rac_11223849,hrs_38549154,1
rac_11223849,hrs_36664992,2
rac_11223849,hrs_37475326,3
rac_11223849,hrs_36515829,4
rac_11223849,hrs_35864381,5
rac_11223849,hrs_36137311,6
rac_11223849,hrs_35767627,7
rac_11223849,hrs_36386924,8
rac_11223849,hrs_35938483,9
rac_11222536,hrs_32356191,1
rac_11222536,hrs_32180414,2
rac_11222536,hrs_29327039,3
rac_11222536,hrs_26948047,4
rac_11222536,hrs_23805397,5
rac_11222536,hrs_17762339,6
rac_11222536,hrs_33051522,7
rac_11222536,hrs_30122953,8
rac_11222536,hrs_18160520,9
rac_11222536,hrs_23284569,10
rac_11222536,hrs_11646481,11
rac_11222536,hrs_27343834,12
rac_11222536,hrs_27697306,13
rac_11222536,hrs_24494190,14
rac_11222536,hrs_22940008,15
rac_11222536,hrs_8608257,16
rac_11222536,hrs_12564062,PU
rac_11222536,hrs_25040652,PU
rac_11223862,hrs_37052204,1
rac_11223862,hrs_37354065,2
rac_11223862,hrs_39296390,3
rac_11223862,hrs_40819674,4
rac_11223862,hrs_38018470,5
rac_11223862,hrs_40819653,6
rac_11223862,hrs_40819667,7
rac_11223862,hrs_36696380,8
rac_11223862,hrs_37014138,9
rac_11223862,hrs_37476649,10
rac_11223862,hrs_40819660,11
rac_11223862,hrs_40819723,12
rac_11222471,hrs_23219063,1
rac_11222471,hrs_16588047,2
rac_11222471,hrs_24494554,3
rac_11222471,hrs_30208612,4
rac_11222471,hrs_17474401,5
rac_11222471,hrs_10161032,6
rac_11222471,hrs_24675238,7
rac_11222471,hrs_6808487,8
rac_11222471,hrs_12704251,9
rac_11222471,hrs_17571050,10
rac_11222471,hrs_18134291,11
rac_11222471,hrs_28220423,12
rac_11222471,hrs_10076381,PU
rac_11222471,hrs_21326795,PU
rac_11223875,hrs_39960935,1
rac_11223875,hrs_40819702,2
rac_11223875,hrs_39191201,3
rac_11223875,hrs_40819646,4
rac_11223875,hrs_40819716,5
rac_11223875,hrs_40669104,6
rac_11223875,hrs_40646837,7
rac_11223875,hrs_40819590,8
rac_11223875,hrs_40819618,9
rac_11223875,hrs_40819632,10
rac_11223875,hrs_40819611,11
rac_11223875,hrs_40819639,12
rac_11223875,hrs_40819604,13
rac_11222484,hrs_26975116,1
rac_11222484,hrs_27301771,2
rac_11222484,hrs_24206126,3
rac_11222484,hrs_21512071,4
rac_11222484,hrs_23241414,5
rac_11222484,hrs_24494141,6
rac_11222484,hrs_23836855,7
rac_11222484,hrs_11456088,8
rac_11222484,hrs_11585343,9
rac_11222484,hrs_23521190,10
rac_11222484,hrs_22641969,11
rac_11222484,hrs_9648646,12
rac_11222484,hrs_32568753,13
rac_11222484,hrs_23490082,PU
rac_11223810,hrs_35651441,1
rac_11223810,hrs_36080009,2
rac_11223810,hrs_37550009,3
rac_11223810,hrs_36273622,4
rac_11223810,hrs_35714539,5
rac_11223810,hrs_35553357,6
rac_11223810,hrs_35610512,7
rac_11223810,hrs_36970409,8
rac_11223810,hrs_35625667,9
rac_11223810,hrs_35895951,10
rac_11222510,hrs_24922247,1
rac_11222510,hrs_25213398,2
rac_11222510,hrs_29212561,3
rac_11222510,hrs_12739538,4
rac_11222510,hrs_20297144,5
rac_11222510,hrs_23818368,6
rac_11222510,hrs_24675497,7
rac_11222510,hrs_22857436,8
rac_11222510,hrs_29257921,9
rac_11222510,hrs_18414620,10
rac_11222510,hrs_13594616,11
rac_11222510,hrs_7688058,12
rac_11222510,hrs_20672708,PU
rac_11222510,hrs_24769619,PU
rac_11222510,hrs_27781600,PU
rac_11222510,hrs_13761552,UR
rac_11223797,hrs_29748887,1
rac_11223797,hrs_19867757,2
rac_11223797,hrs_31369275,3
rac_11223797,hrs_11373054,4
rac_11223797,hrs_31835104,5
rac_11223797,hrs_27166160,6
rac_11223797,hrs_31117835,7
rac_11223797,hrs_31518452,8
rac_11223797,hrs_30175817,9
rac_11222458,hrs_32264330,1
rac_11222458,hrs_14995512,2
rac_11222458,hrs_27139749,3
rac_11222458,hrs_13828339,4
rac_11222458,hrs_29116927,5
rac_11222458,hrs_18780986,6
rac_11222458,hrs_22856281,7
rac_11222458,hrs_12851230,8
rac_11222458,hrs_18212488,9
rac_11222458,hrs_21955059,10
rac_11222458,hrs_17274131,11
rac_11222458,hrs_24102631,PU
rac_11223823,hrs_36779939,1
rac_11223823,hrs_37342060,2
rac_11223823,hrs_35864416,3
rac_11223823,hrs_37246517,4
rac_11223823,hrs_37026038,5
rac_11223823,hrs_36302959,6
rac_11223823,hrs_36035601,7
rac_11223823,hrs_35554603,8
rac_11223823,hrs_35651483,9
rac_11223823,hrs_38338524,10
rac_11222497,hrs_29623195,1
rac_11222497,hrs_16566732,2
rac_11222497,hrs_30016007,3
rac_11222497,hrs_25893763,4
rac_11222497,hrs_26755729,5
rac_11222497,hrs_34238211,6
rac_11222497,hrs_29735657,7
rac_11222497,hrs_22130318,8
rac_11222497,hrs_28416381,9
rac_11222497,hrs_22739906,10
rac_11222497,hrs_26509700,11
rac_11222497,hrs_24434564,12
rac_11222497,hrs_32653579,13
rac_11222497,hrs_29117102,14
rac_11222497,hrs_8866578,15
rac_11223836,hrs_29227037,1
rac_11223836,hrs_22897546,2
rac_11223836,hrs_18518801,3
rac_11223836,hrs_32613532,4
rac_11223836,hrs_10042809,5
rac_11223836,hrs_13788250,6
rac_11223836,hrs_22828939,7
rac_11223836,hrs_21342482,8
rac_11223836,hrs_14813176,9
rac_11223836,hrs_19681459,10
rac_11223836,hrs_29227723,11
rac_11223836,hrs_29227688,12
rac_11223836,hrs_28533344,13
rac_11223836,hrs_22131046,14
rac_11223836,hrs_17762101,15
rac_11223836,hrs_34948347,16
rac_11223836,hrs_25525899,17
rac_11223836,hrs_29918273,PU
rac_11222523,hrs_29116969,1
rac_11222523,hrs_34789741,2
rac_11222523,hrs_32568767,3
rac_11222523,hrs_32682482,4
rac_11222523,hrs_34361467,5
rac_11222523,hrs_27139714,6
rac_11222523,hrs_40095531,7
rac_11225383,hrs_35107618,1
rac_11225383,hrs_29623055,2
rac_11225383,hrs_17692941,3
rac_11225383,hrs_32180701,4
rac_11225383,hrs_6988450,5
rac_11225383,hrs_31880800,6
rac_11225383,hrs_32401852,7
rac_11225383,hrs_29842624,8
rac_11225383,hrs_23679705,9
rac_11225383,hrs_19992476,10
rac_11225383,hrs_18654615,11
rac_11225383,hrs_18628225,12
rac_11225383,hrs_25856558,13
rac_11225305,hrs_31698009,1
rac_11225305,hrs_20373843,2
rac_11225305,hrs_23690730,3
rac_11225305,hrs_26767734,4
rac_11225305,hrs_35243173,5
rac_11225305,hrs_35176043,6
rac_11225331,hrs_36614984,1
rac_11225331,hrs_36235157,2
rac_11225331,hrs_34860749,3
rac_11225331,hrs_35924917,4
rac_11225331,hrs_36970423,5
rac_11225331,hrs_36235080,6
rac_11225344,hrs_35054502,1
rac_11225344,hrs_36763629,2
rac_11225344,hrs_37068171,3
rac_11225344,hrs_36207507,4
rac_11225344,hrs_35149352,5
rac_11225318,hrs_24065391,1
rac_11225318,hrs_25795280,2
rac_11225318,hrs_24063270,3
rac_11225318,hrs_22828771,4
rac_11225318,hrs_35389116,5
rac_11225318,hrs_23149112,6
rac_11225318,hrs_12840415,7
rac_11225318,hrs_25312196,8
rac_11225318,hrs_23537920,9
rac_11225318,hrs_30588341,10
rac_11225357,hrs_36639939,1
rac_11225357,hrs_37407839,2
rac_11225357,hrs_40514677,3
rac_11225357,hrs_40669118,4
rac_11225357,hrs_35992320,5
rac_11225357,hrs_37027067,6
rac_11225357,hrs_36036763,7
rac_11225357,hrs_39296369,8
rac_11225357,hrs_37489718,9
rac_11247613,hrs_24734948,1
rac_11247613,hrs_21692489,2
rac_11247613,hrs_30765189,3
rac_11247613,hrs_32290902,4
rac_11247613,hrs_32668517,5
rac_11247613,hrs_19324256,6
rac_11247613,hrs_7061138,7
rac_11247613,hrs_23048676,8
rac_11247613,hrs_20977845,9
rac_11247613,hrs_14220906,10
rac_11225370,hrs_40669097,1
rac_11225370,hrs_39060392,2
rac_11225370,hrs_40669083,3
rac_11225370,hrs_40312895,4
rac_11225370,hrs_39962846,5
rac_11225370,hrs_40353446,6
rac_11225370,hrs_40669111,7
rac_11225370,hrs_40669090,8
rac_11225526,hrs_21986076,1
rac_11225526,hrs_24651599,2
rac_11225526,hrs_26539835,3
rac_11225526,hrs_25300555,4
rac_11225526,hrs_6343799,5
rac_11225526,hrs_25678450,6
rac_11225526,hrs_14192500,7
rac_11225526,hrs_14175602,8
rac_11225526,hrs_30315698,9
rac_11225526,hrs_27916630,10
rac_11225526,hrs_27428352,11
rac_11225526,hrs_24358264,12
rac_11247600,hrs_39808069,1
rac_11247600,hrs_33080761,2
rac_11247600,hrs_37096318,3
rac_11247600,hrs_35054684,4
rac_11247600,hrs_34859825,5
rac_11247600,hrs_39147745,6
rac_11247600,hrs_40591971,7
rac_11247600,hrs_40394452,8
rac_11247600,hrs_40394340,9
rac_11247600,hrs_40591985,10
rac_11225422,hrs_29972558,1
rac_11225422,hrs_35069027,2
rac_11225422,hrs_26740700,3
rac_11225422,hrs_23055956,4
rac_11225422,hrs_27039901,5
rac_11225422,hrs_36738604,6
rac_11225422,hrs_18789449,7
rac_11225422,hrs_31919573,8
rac_11225422,hrs_6070953,PU
rac_11225513,hrs_28013111,1
rac_11225513,hrs_27166286,2
rac_11225513,hrs_30567817,3
rac_11225513,hrs_34238092,4
rac_11225513,hrs_19240592,5
rac_11225513,hrs_21946715,6
rac_11225513,hrs_36970374,7
rac_11225513,hrs_34221131,8
rac_11225513,hrs_35650090,9
rac_11225513,hrs_25746588,10
rac_11221431,hrs_38667230,1
rac_11221431,hrs_40669153,2
rac_11221431,hrs_35054747,3
rac_11221431,hrs_35430689,4
rac_11221431,hrs_40591999,5
rac_11221431,hrs_38118409,6
rac_11221431,hrs_39147731,7
rac_11221431,hrs_40075700,8
rac_11221431,hrs_40669146,9
rac_11221431,hrs_39488344,10
rac_11221431,hrs_37889733,11
rac_11225435,hrs_23566858,1
rac_11225435,hrs_24372712,2
rac_11225435,hrs_22034474,3
rac_11225435,hrs_28534506,4
rac_11225435,hrs_19261718,5
rac_11225435,hrs_13850760,6
rac_11225435,hrs_20530167,7
rac_11225435,hrs_21690935,8
rac_11225552,hrs_37354128,1
rac_11225552,hrs_37407937,2
rac_11225552,hrs_37353995,3
rac_11225552,hrs_38449957,4
rac_11225552,hrs_36402534,5
rac_11225552,hrs_38855789,6
rac_11225552,hrs_38074015,7
rac_11225552,hrs_37476523,8
rac_11221379,hrs_20316569,1
rac_11221379,hrs_29012809,2
rac_11221379,hrs_17757460,3
rac_11221379,hrs_17512061,4
rac_11221379,hrs_24675154,5
rac_11221379,hrs_8251894,6
rac_11221379,hrs_27236398,7
rac_11221379,hrs_23254427,8
rac_11221379,hrs_17370969,PU
rac_11221379,hrs_28294434,PU
rac_11221379,hrs_30096850,UR
rac_11225409,hrs_19990880,1
rac_11225409,hrs_25868528,2
rac_11225409,hrs_26498556,3
rac_11225409,hrs_23166087,4
rac_11225409,hrs_36664593,5
rac_11225409,hrs_22149876,6
rac_11225409,hrs_21404432,7
rac_11225409,hrs_26036857,8
rac_11225409,hrs_23643361,9
rac_11225409,hrs_30656850,10
rac_11225565,hrs_34472578,1
rac_11225565,hrs_37164218,2
rac_11225565,hrs_36137290,3
rac_11225565,hrs_36739829,4
rac_11225565,hrs_39296376,5
rac_11225565,hrs_35895979,6
rac_11225565,hrs_35512694,7
rac_11225565,hrs_37275343,8
rac_11221405,hrs_37702259,1
rac_11221405,hrs_29842540,2
rac_11221405,hrs_15288693,3
rac_11221405,hrs_18563083,4
rac_11221405,hrs_34220970,5
rac_11221405,hrs_30138290,6
rac_11221405,hrs_27329813,7
rac_11221405,hrs_30468599,8
rac_11221405,hrs_34361642,9
rac_11221405,hrs_39239851,10
rac_11221405,hrs_32910220,11
rac_11221405,hrs_24541643,12
rac_11221405,hrs_20749708,13
rac_11221405,hrs_23952992,PU
rac_11221405,hrs_27237182,PU
rac_11225396,hrs_40669132,1
rac_11225396,hrs_38306219,2
rac_11225396,hrs_40473664,3
rac_11225396,hrs_36878842,4
rac_11225396,hrs_40514621,5
rac_11225396,hrs_37686880,6
rac_11225396,hrs_39414746,7
rac_11225396,hrs_40261375,8
rac_11225396,hrs_37932349,9
rac_11225396,hrs_38564862,10
rac_11225396,hrs_40669125,11
rac_11225487,hrs_35351505,1
rac_11225487,hrs_35796719,2
rac_11225487,hrs_40075651,3
rac_11225487,hrs_35137382,4
rac_11225487,hrs_38732400,5
rac_11225487,hrs_36007944,6
rac_11221366,hrs_21327670,1
rac_11221366,hrs_24758636,2
rac_11221366,hrs_24922058,3
rac_11221366,hrs_21512064,4
rac_11221366,hrs_18041499,F
rac_11221366,hrs_9471021,PU
rac_11221366,hrs_23033696,PU
rac_11225474,hrs_36221682,1
rac_11225474,hrs_36739836,2
rac_11225474,hrs_35714427,3
rac_11225474,hrs_36137367,4
rac_11225474,hrs_36986257,5
rac_11225500,hrs_39961152,1
rac_11225500,hrs_39961712,2
rac_11225500,hrs_40669160,3
rac_11225500,hrs_40646851,4
rac_11225500,hrs_40669167,5
rac_11225500,hrs_40646802,6
rac_11221392,hrs_33729843,1
rac_11221392,hrs_31965339,2
rac_11221392,hrs_22641920,3
rac_11221392,hrs_34571243,4
rac_11221392,hrs_35321727,5
rac_11221392,hrs_34166531,6
rac_11221392,hrs_16366945,7
rac_11221392,hrs_21461636,8
rac_11221392,hrs_24959557,9
rac_11221392,hrs_35177100,10
rac_11221392,hrs_13285153,11
rac_11225448,hrs_35881132,1
rac_11225448,hrs_23033885,2
rac_11225448,hrs_30541392,3
rac_11225448,hrs_19807081,4
rac_11225448,hrs_30396702,5
rac_11225448,hrs_32210206,6
rac_11225448,hrs_21926765,7
rac_11225448,hrs_25623997,8
rac_11225448,hrs_22523382,9
rac_11225448,hrs_21866964,10
rac_11225448,hrs_27793829,11
rac_11225448,hrs_38305211,12
rac_11225448,hrs_24907743,13
rac_11225448,hrs_30314634,14
rac_11225539,hrs_25746112,1
rac_11225539,hrs_29889951,2
rac_11225539,hrs_18882052,3
