jockey_id,total_rides,course,course_id,region,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_268731,313,Chester,crs_338,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_268731,313,Haydock,crs_598,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_306897,7,Chester,crs_338,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_306897,7,Fakenham,crs_468,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_306897,7,Salisbury,crs_1352,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_306897,7,Wolverhampton (AW),crs_13338,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_306897,7,Epsom,crs_442,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_306897,7,Ascot,crs_52,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_306897,7,Lingfield (AW),crs_10218,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_308898,4,Epsom,crs_442,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308898,4,Kempton (AW),crs_28054,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308898,4,Goodwood,crs_546,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_308898,4,Fakenham,crs_468,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_258828,110,Kelso,crs_702,GB,32,6,5,2,4,1.37,0.19,18.43
jky_258828,110,Perth,crs_1066,GB,17,0,4,3,2,0.0,0.0,-17.0
jky_258828,110,Hexham,crs_650,GB,11,0,2,0,3,0.0,0.0,-11.0
jky_258828,110,Musselburgh,crs_416,GB,9,1,1,2,1,0.92,0.11,-7.17
jky_258828,110,Cartmel,crs_234,GB,9,0,1,0,2,0.0,0.0,-9.0
jky_258828,110,Wetherby,crs_2262,GB,6,1,1,0,1,1.36,0.17,-2.75
jky_258828,110,Aintree,crs_832,GB,5,0,1,0,0,0.0,0.0,-5.0
jky_258828,110,Catterick,crs_260,GB,5,0,0,1,1,0.0,0.0,-5.0
jky_258828,110,Southwell,crs_1586,GB,4,1,1,1,0,1.88,0.25,2.0
jky_258828,110,Sedgefield,crs_1482,GB,3,1,0,1,0,4.72,0.33,20.0
jky_258828,110,Carlisle,crs_208,GB,3,1,1,0,0,5.59,0.33,20.0
jky_258828,110,Leicester,crs_780,GB,2,0,0,1,1,0.0,0.0,-2.0
jky_258828,110,Warwick,crs_2210,GB,1,1,0,0,0,6.5,1.0,5.5
jky_258828,110,Stratford,crs_1742,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_258828,110,Ascot,crs_52,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_258828,110,Cheltenham,crs_286,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266895,852,Catterick,crs_260,GB,83,7,9,10,10,0.89,0.08,36.0
jky_266895,852,Sedgefield,crs_1482,GB,79,8,8,9,12,0.8,0.1,-38.63
jky_266895,852,Cartmel,crs_234,GB,60,6,9,4,13,0.84,0.1,-14.17
jky_266895,852,Wetherby,crs_2262,GB,59,3,2,4,7,1.0,0.05,-32.5
jky_266895,852,Carlisle,crs_208,GB,57,3,5,3,9,0.53,0.05,-40.0
jky_266895,852,Market Rasen,crs_910,GB,39,4,2,3,6,1.14,0.1,2.5
jky_266895,852,Hexham,crs_650,GB,39,2,7,3,4,0.5,0.05,-30.67
jky_266895,852,Beverley,crs_156,GB,30,4,3,5,3,1.13,0.13,-2.67
jky_266895,852,Newcastle,crs_962,GB,28,3,3,5,3,1.24,0.11,-5.0
jky_266895,852,Wolverhampton (AW),crs_13338,GB,27,4,2,2,5,0.91,0.15,-9.75
jky_266895,852,Redcar,crs_1222,GB,20,0,6,0,1,0.0,0.0,-20.0
jky_266895,852,Doncaster,crs_390,GB,19,0,2,2,2,0.0,0.0,-19.0
jky_266895,852,Ayr,crs_78,GB,18,5,1,1,3,1.68,0.28,3.25
jky_266895,852,Southwell (AW),crs_10244,GB,17,0,1,5,4,0.0,0.0,-17.0
jky_266895,852,Musselburgh,crs_416,GB,16,2,0,4,2,0.85,0.12,-9.25
jky_266895,852,Nottingham,crs_1040,GB,16,3,2,4,0,1.62,0.19,10.0
jky_266895,852,Hamilton,crs_572,GB,16,1,2,3,5,0.5,0.06,-10.0
jky_266895,852,Kelso,crs_702,GB,14,1,0,4,1,0.55,0.07,-8.5
jky_266895,852,York,crs_2782,GB,13,0,2,2,0,0.0,0.0,-13.0
jky_266895,852,Pontefract,crs_1196,GB,13,3,0,1,2,1.98,0.23,37.25
jky_266895,852,Haydock,crs_598,GB,12,2,1,2,2,1.21,0.17,2.75
jky_266895,852,Ripon,crs_1274,GB,12,0,3,2,1,0.0,0.0,-12.0
jky_266895,852,Fakenham,crs_468,GB,10,2,4,2,0,1.16,0.2,0.5
jky_266895,852,Newbury,crs_936,GB,10,2,2,1,0,1.16,0.2,-0.9
jky_266895,852,Southwell,crs_1586,GB,9,1,0,1,2,1.17,0.11,-2.5
jky_266895,852,Uttoxeter,crs_2184,GB,8,3,0,1,0,2.16,0.38,15.5
jky_266895,852,Thirsk,crs_2080,GB,8,0,0,1,2,0.0,0.0,-8.0
jky_266895,852,Chester,crs_338,GB,8,1,0,0,0,1.02,0.12,-3.8
jky_266895,852,Ascot,crs_52,GB,8,1,1,0,3,0.86,0.12,-5.0
jky_266895,852,Sandown,crs_1404,GB,7,1,2,0,0,0.65,0.14,-3.5
jky_266895,852,Salisbury,crs_1352,GB,7,2,1,1,0,1.67,0.29,8.0
jky_266895,852,Huntingdon,crs_676,GB,7,0,0,4,0,0.0,0.0,-7.0
jky_266895,852,Perth,crs_1066,GB,7,1,0,0,2,0.83,0.14,4.0
jky_266895,852,Chelmsford (AW),crs_28158,GB,7,1,0,0,3,1.85,0.14,1.0
jky_266895,852,Bangor-on-Dee,crs_104,GB,6,1,0,0,0,2.75,0.17,3.0
jky_266895,852,Newcastle (AW),crs_35178,GB,6,0,0,2,0,0.0,0.0,-6.0
jky_266895,852,Stratford,crs_1742,GB,6,1,2,2,1,0.87,0.17,-1.5
jky_266895,852,Ludlow,crs_884,GB,5,1,0,0,2,1.27,0.2,-1.5
jky_266895,852,Newmarket,crs_988,GB,5,0,1,0,0,0.0,0.0,-5.0
jky_266895,852,Goodwood,crs_546,GB,5,2,1,0,0,1.84,0.4,1.5
jky_266895,852,Epsom,crs_442,GB,5,1,0,2,0,1.17,0.2,0.0
jky_266895,852,Ffos Las,crs_31512,GB,4,0,0,1,0,0.0,0.0,-4.0
jky_266895,852,Fairyhouse (IRE),crs_4732,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_266895,852,Les Landes (JER),crs_11076,JER,3,0,1,0,0,0.0,0.0,-3.0
jky_266895,852,Aintree,crs_832,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_266895,852,Limerick (IRE),crs_4888,IRE,2,0,0,1,0,0.0,0.0,-2.0
jky_266895,852,Galway (IRE),crs_4758,IRE,2,0,0,0,0,0.0,0.0,-2.0
jky_266895,852,Newton Abbot,crs_1014,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_266895,852,Kempton (AW),crs_28054,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_266895,852,Lingfield (AW),crs_10218,GB,2,2,0,0,0,11.77,1.0,24.0
jky_266895,852,Bath,crs_130,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_266895,852,Thurles (IRE),crs_5148,IRE,1,0,0,0,1,0.0,0.0,-1.0
jky_266895,852,Cheltenham,crs_286,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266895,852,Warwick,crs_2210,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266895,852,Windsor,crs_2418,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266895,852,Leicester,crs_780,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266895,852,Towcester,crs_2158,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_266895,852,Worcester,crs_2626,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_307845,10,Ripon,crs_1274,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_307845,10,Carlisle,crs_208,GB,2,1,0,0,1,4.7,0.5,15.0
jky_307845,10,Newcastle (AW),crs_35178,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_307845,10,Doncaster,crs_390,GB,1,1,0,0,0,15.0,1.0,14.0
jky_307845,10,York,crs_2782,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_307845,10,Musselburgh,crs_416,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_307845,10,Redcar,crs_1222,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_267726,2171,Auteuil (FR),crs_5330,FR,1499,146,149,147,161,0.93,0.1,-188.0
jky_267726,2171,Compiegne (FR),crs_7566,FR,295,31,30,28,30,0.87,0.11,-45.8
jky_267726,2171,Enghien (FR),crs_6474,FR,276,18,19,31,33,0.77,0.07,-41.5
jky_267726,2171,Clairefontaine (FR),crs_6552,FR,34,1,2,4,4,0.33,0.03,-26.8
jky_267726,2171,Cagnes-Sur-Mer (FR),crs_5616,FR,23,2,2,4,3,0.59,0.09,-12.9
jky_267726,2171,Dieppe (FR),crs_11336,FR,22,0,3,5,1,0.0,0.0,-22.0
jky_267726,2171,Fontainebleau (FR),crs_5434,FR,11,1,3,2,0,0.68,0.09,-5.3
jky_267726,2171,Strasbourg (FR),crs_14716,FR,3,0,0,1,0,0.0,0.0,-3.0
jky_267726,2171,Aintree,crs_832,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_267726,2171,Moulins (FR),crs_19604,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_267726,2171,Angers,crs_6266,FR,1,0,0,1,0,0.0,0.0,-1.0
jky_267726,2171,Saint-Brieuc,crs_18538,FR,1,1,0,0,0,4.9,1.0,3.9
jky_267726,2171,Chepstow,crs_312,GB,1,1,0,0,0,2.1,1.0,1.1
jky_267726,2171,Cheltenham,crs_286,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_267726,2171,Lyon Parilly,crs_14066,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_281001,284,Auteuil (FR),crs_5330,FR,154,11,10,13,15,0.98,0.07,-73.4
jky_281001,284,Compiegne (FR),crs_7566,FR,59,8,4,4,1,1.75,0.14,46.9
jky_281001,284,Enghien (FR),crs_6474,FR,29,5,4,1,3,2.06,0.17,16.4
jky_281001,284,Lyon Parilly (FR),crs_14066,FR,17,6,3,4,1,3.02,0.35,25.0
jky_281001,284,Cagnes-Sur-Mer (FR),crs_5616,FR,5,0,0,1,0,0.0,0.0,-5.0
jky_281001,284,Strasbourg (FR),crs_14716,FR,3,0,0,1,0,0.0,0.0,-3.0
jky_281001,284,Dieppe (FR),crs_11336,FR,3,0,1,1,0,0.0,0.0,-3.0
jky_281001,284,Fontainebleau (FR),crs_5434,FR,3,0,1,0,0,0.0,0.0,-3.0
jky_281001,284,Moulins (FR),crs_19604,FR,3,0,0,0,1,0.0,0.0,-3.0
jky_281001,284,Vichy (FR),crs_5720,FR,2,1,1,0,0,2.47,0.5,12.0
jky_281001,284,Clairefontaine (FR),crs_6552,FR,2,0,0,1,0,0.0,0.0,-2.0
jky_281001,284,Lignieres,crs_17420,FR,1,1,0,0,0,8.3,1.0,7.3
jky_281001,284,Kempton,crs_728,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_281001,284,Newbury,crs_936,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_281001,284,Nancy (FR),crs_14534,FR,1,0,0,1,0,0.0,0.0,-1.0
jky_259818,3684,Kempton (AW),crs_28054,GB,527,52,45,56,52,1.05,0.1,-50.24
jky_259818,3684,Wolverhampton (AW),crs_13338,GB,349,23,35,29,36,0.66,0.07,-184.58
jky_259818,3684,Lingfield (AW),crs_10218,GB,311,27,34,33,35,0.86,0.09,-7.25
jky_259818,3684,Bath,crs_130,GB,209,21,37,19,25,0.77,0.1,-7.96
jky_259818,3684,Windsor,crs_2418,GB,181,10,13,15,19,0.68,0.06,-78.75
jky_259818,3684,Salisbury,crs_1352,GB,175,13,18,17,24,0.77,0.07,-105.39
jky_259818,3684,Chepstow,crs_312,GB,153,19,17,15,19,1.05,0.12,9.38
jky_259818,3684,Newbury,crs_936,GB,130,7,9,11,9,0.71,0.05,-66.0
jky_259818,3684,Goodwood,crs_546,GB,120,9,11,8,9,0.69,0.07,-74.64
jky_259818,3684,Leicester,crs_780,GB,95,9,10,17,11,1.0,0.09,-25.67
jky_259818,3684,Sandown,crs_1404,GB,92,4,9,11,7,0.54,0.04,-51.12
jky_259818,3684,Southwell (AW),crs_10244,GB,91,10,9,14,14,0.74,0.11,-49.74
jky_259818,3684,Brighton,crs_182,GB,90,6,16,5,12,0.55,0.07,-57.75
jky_259818,3684,Lingfield,crs_806,GB,81,8,12,10,11,0.84,0.1,-26.68
jky_259818,3684,Doncaster,crs_390,GB,77,3,11,8,9,0.38,0.04,-65.0
jky_259818,3684,Ascot,crs_52,GB,74,6,3,6,8,0.97,0.08,-22.75
jky_259818,3684,Nottingham,crs_1040,GB,73,6,10,10,7,0.79,0.08,-26.12
jky_259818,3684,Newmarket (July),crs_4524,GB,64,7,8,8,4,0.93,0.11,-18.34
jky_259818,3684,Ffos Las,crs_31512,GB,60,4,5,11,9,0.57,0.07,-7.5
jky_259818,3684,Newmarket,crs_988,GB,58,5,3,6,3,1.29,0.09,101.0
jky_259818,3684,Haydock,crs_598,GB,50,4,5,4,12,0.69,0.08,-14.3
jky_259818,3684,Chelmsford (AW),crs_28158,GB,49,3,3,8,3,0.75,0.06,-34.0
jky_259818,3684,Warwick,crs_2210,GB,48,3,4,5,7,0.49,0.06,-39.47
jky_259818,3684,Curragh (IRE),crs_4628,IRE,48,1,2,4,2,0.3,0.02,-39.0
jky_259818,3684,Dundalk (AW) (IRE),crs_29588,IRE,46,1,0,3,6,0.27,0.02,-36.0
jky_259818,3684,Yarmouth,crs_2704,GB,40,2,7,8,4,0.4,0.05,-27.0
jky_259818,3684,Epsom,crs_442,GB,34,3,5,6,3,0.83,0.09,-5.5
jky_259818,3684,Chester,crs_338,GB,33,1,1,5,9,0.27,0.03,-28.5
jky_259818,3684,York,crs_2782,GB,30,2,3,2,1,0.69,0.07,-2.5
jky_259818,3684,Leopardstown (IRE),crs_4862,IRE,27,1,1,0,1,0.52,0.04,-18.0
jky_259818,3684,Naas (IRE),crs_4992,IRE,20,2,0,1,1,1.35,0.1,3.0
jky_259818,3684,Gowran Park (IRE),crs_4784,IRE,19,0,1,1,0,0.0,0.0,-19.0
jky_259818,3684,Folkestone,crs_494,GB,18,3,1,0,1,1.53,0.17,-1.25
jky_259818,3684,Beverley,crs_156,GB,17,2,3,6,2,0.73,0.12,-8.5
jky_259818,3684,Navan (IRE),crs_5018,IRE,14,1,2,0,0,0.84,0.07,-7.5
jky_259818,3684,Wexford (RH) (IRE),crs_34892,IRE,12,1,0,0,1,0.87,0.08,-4.0
jky_259818,3684,Fairyhouse (IRE),crs_4732,IRE,12,1,1,1,0,1.38,0.08,1.0
jky_259818,3684,Tipperary (IRE),crs_5252,IRE,12,0,2,0,1,0.0,0.0,-12.0
jky_259818,3684,Down Royal (IRE),crs_4680,IRE,11,1,1,3,0,0.77,0.09,-7.5
jky_259818,3684,Ripon,crs_1274,GB,11,2,3,0,1,1.16,0.18,-2.0
jky_259818,3684,Cork (IRE),crs_15496,IRE,11,1,1,2,1,1.37,0.09,23.0
jky_259818,3684,Redcar,crs_1222,GB,10,1,0,2,2,0.82,0.1,-7.0
jky_259818,3684,Ballinrobe (IRE),crs_4550,IRE,9,0,0,0,0,0.0,0.0,-9.0
jky_259818,3684,Newcastle (AW),crs_35178,GB,9,1,2,0,0,1.42,0.11,-3.0
jky_259818,3684,Roscommon (IRE),crs_5096,IRE,8,0,0,2,1,0.0,0.0,-8.0
jky_259818,3684,Catterick,crs_260,GB,8,1,0,1,1,1.29,0.12,3.0
jky_259818,3684,Pontefract,crs_1196,GB,8,2,1,0,0,1.55,0.25,0.25
jky_259818,3684,Galway (IRE),crs_4758,IRE,7,1,0,0,0,2.42,0.14,4.0
jky_259818,3684,Tramore (IRE),crs_5200,IRE,6,0,1,0,0,0.0,0.0,-6.0
jky_259818,3684,Killarney (IRE),crs_4810,IRE,6,0,1,0,0,0.0,0.0,-6.0
jky_259818,3684,Bellewstown (IRE),crs_4576,IRE,6,0,1,1,3,0.0,0.0,-6.0
jky_259818,3684,Downpatrick (IRE),crs_4654,IRE,5,0,1,1,0,0.0,0.0,-5.0
jky_259818,3684,Sligo (IRE),crs_5122,IRE,5,0,0,0,1,0.0,0.0,-5.0
jky_259818,3684,Limerick (IRE),crs_4888,IRE,5,0,2,0,0,0.0,0.0,-5.0
jky_259818,3684,Carlisle,crs_208,GB,4,0,1,0,0,0.0,0.0,-4.0
jky_259818,3684,Clonmel (IRE),crs_4602,IRE,3,0,0,1,0,0.0,0.0,-3.0
jky_259818,3684,Thirsk,crs_2080,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_259818,3684,Hamilton,crs_572,GB,2,2,0,0,0,5.24,1.0,8.5
jky_259818,3684,Newcastle,crs_962,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_259818,3684,Ayr,crs_78,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_259818,3684,Musselburgh,crs_416,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_259818,3684,Listowel (IRE),crs_4940,IRE,1,0,0,0,1,0.0,0.0,-1.0
jky_259818,3684,Cologne (GER),crs_5876,GER,1,0,1,0,0,0.0,0.0,-1.0
jky_259818,3684,Baden-Baden (GER),crs_5382,GER,1,0,0,0,0,0.0,0.0,-1.0
jky_259818,3684,Wetherby,crs_2262,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_289722,397,Auteuil (FR),crs_5330,FR,258,23,23,28,22,0.85,0.09,-49.1
jky_289722,397,Compiegne (FR),crs_7566,FR,86,10,13,6,7,0.96,0.12,0.9
jky_289722,397,Dieppe (FR),crs_11336,FR,12,0,2,2,0,0.0,0.0,-12.0
jky_289722,397,Clairefontaine (FR),crs_6552,FR,12,0,1,0,0,0.0,0.0,-12.0
jky_289722,397,Cagnes-Sur-Mer (FR),crs_5616,FR,9,0,1,1,2,0.0,0.0,-9.0
jky_289722,397,Lyon Parilly (FR),crs_14066,FR,5,0,1,1,0,0.0,0.0,-5.0
jky_289722,397,Pau (FR),crs_13962,FR,5,0,1,0,0,0.0,0.0,-5.0
jky_289722,397,Strasbourg (FR),crs_14716,FR,3,1,0,0,0,1.96,0.33,0.5
jky_289722,397,Fontainebleau (FR),crs_5434,FR,2,1,0,0,0,3.47,0.5,3.6
jky_289722,397,Nancy (FR),crs_14534,FR,1,0,0,0,1,0.0,0.0,-1.0
jky_289722,397,Vichy (FR),crs_5720,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_289722,397,Le Touquet (FR),crs_9854,FR,1,1,0,0,0,13.5,1.0,12.5
jky_289722,397,Angers (FR),crs_6266,FR,1,0,0,1,0,0.0,0.0,-1.0
jky_289722,397,Ascot,crs_52,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_243798,6751,Wincanton,crs_2340,GB,467,86,65,56,46,1.13,0.18,9.96
jky_243798,6751,Cheltenham,crs_286,GB,415,33,57,38,44,0.66,0.08,-214.06
jky_243798,6751,Exeter,crs_364,GB,344,41,50,44,43,0.8,0.12,-66.0
jky_243798,6751,Fontwell,crs_520,GB,317,53,42,41,35,0.98,0.17,-11.2
jky_243798,6751,Chepstow,crs_312,GB,288,38,29,34,32,0.93,0.13,-78.47
jky_243798,6751,Newton Abbot,crs_1014,GB,281,49,34,35,19,1.03,0.17,1.7
jky_243798,6751,Taunton,crs_1898,GB,257,39,37,32,21,0.99,0.15,-41.47
jky_243798,6751,Newbury,crs_936,GB,254,24,26,32,27,0.74,0.09,-139.36
jky_243798,6751,Kempton,crs_728,GB,253,37,17,30,35,1.06,0.15,-12.15
jky_243798,6751,Uttoxeter,crs_2184,GB,250,29,30,25,29,0.82,0.12,-91.45
jky_243798,6751,Worcester,crs_2626,GB,243,43,31,27,31,1.14,0.18,23.31
jky_243798,6751,Huntingdon,crs_676,GB,218,28,31,25,23,0.79,0.13,23.76
jky_243798,6751,Sandown,crs_1404,GB,206,36,36,28,22,1.08,0.17,2.83
jky_243798,6751,Warwick,crs_2210,GB,199,31,27,30,14,0.82,0.16,-53.93
jky_243798,6751,Plumpton,crs_1144,GB,187,25,25,24,23,0.87,0.13,-32.8
jky_243798,6751,Stratford,crs_1742,GB,168,21,20,15,25,0.86,0.12,-60.43
jky_243798,6751,Aintree,crs_832,GB,166,18,16,19,19,0.93,0.11,0.0
jky_243798,6751,Ludlow,crs_884,GB,164,20,25,17,18,0.75,0.12,-63.34
jky_243798,6751,Ascot,crs_52,GB,157,15,24,17,17,0.69,0.1,-77.67
jky_243798,6751,Hereford,crs_624,GB,145,14,12,20,20,0.75,0.1,-29.86
jky_243798,6751,Market Rasen,crs_910,GB,139,19,20,26,14,0.82,0.14,-22.64
jky_243798,6751,Haydock,crs_598,GB,132,27,16,15,8,1.17,0.2,6.37
jky_243798,6751,Southwell,crs_1586,GB,126,21,23,12,14,0.9,0.17,-1.63
jky_243798,6751,Ffos Las,crs_31512,GB,121,19,14,16,15,0.79,0.16,-35.82
jky_243798,6751,Doncaster,crs_390,GB,113,17,11,19,10,0.79,0.15,-44.19
jky_243798,6751,Towcester,crs_2158,GB,107,15,15,9,14,0.92,0.14,8.26
jky_243798,6751,Bangor-on-Dee,crs_104,GB,104,14,13,10,20,0.83,0.13,-28.01
jky_243798,6751,Ayr,crs_78,GB,84,19,21,5,8,1.02,0.23,2.83
jky_243798,6751,Perth,crs_1066,GB,80,17,12,16,9,0.85,0.21,-42.08
jky_243798,6751,Fakenham,crs_468,GB,67,16,11,12,9,1.02,0.24,-3.54
jky_243798,6751,Wetherby,crs_2262,GB,66,15,12,8,7,1.0,0.23,-5.82
jky_243798,6751,Leicester,crs_780,GB,66,15,12,9,8,1.18,0.23,25.37
jky_243798,6751,Lingfield,crs_806,GB,54,11,5,3,8,1.52,0.2,24.85
jky_243798,6751,Folkestone,crs_494,GB,51,10,6,7,4,1.15,0.2,-10.5
jky_243798,6751,Punchestown (IRE),crs_5070,IRE,41,5,7,9,4,0.83,0.12,-28.23
jky_243798,6751,Sedgefield,crs_1482,GB,37,7,9,6,5,0.77,0.19,-17.25
jky_243798,6751,Leopardstown (IRE),crs_4862,IRE,35,5,3,6,4,1.0,0.14,-4.5
jky_243798,6751,Newcastle,crs_962,GB,34,6,8,7,2,0.66,0.18,-16.37
jky_243798,6751,Carlisle,crs_208,GB,33,6,6,5,2,0.69,0.18,7.75
